"Time","Intensity","Occupancy","Velocity","Velocity 85%","Intensity Micro","Intensity Motorcar ","Intensity Trac ","Intensity Bus","Intensity Trailer","0<V<10","10<V<20","20<V<30","30<V<40","40<V<50","50<V<60","60<V<70","70<V<80","80<V<90","90<V<100","100<V<110","110<V<120","120<V<130","130<V<500"
"05.06.21 08:10:00","1224","10","91.8","104.6","24","540","612","48","0","0","0","0","0","0","0","24","144","444","324","192","60","24","12"
"05.06.21 08:05:00","1236","9.5","95.9","107.4","48","780","336","48","24","0","0","0","0","0","0","0","24","372","504","192","96","48","0"
"05.06.21 08:00:00","1284","10.5","93.2","102.7","24","660","528","60","12","0","0","0","0","0","0","0","168","252","516","252","84","12","0"
"05.06.21 07:55:00","1152","9.2","92.8","103.4","0","672","420","60","0","0","0","0","0","0","0","0","144","372","360","180","84","12","0"
"05.06.21 07:50:00","972","7.8","97.5","112.6","0","456","384","132","0","0","0","0","0","0","0","12","36","252","288","180","168","24","12"
"05.06.21 07:45:00","1188","9.4","97.1","109.9","48","576","384","168","12","0","0","0","0","0","0","12","24","288","432","276","144","12","0"
"05.06.21 07:40:00","1152","9.4","97.2","111","60","588","360","120","12","0","0","0","0","0","0","12","72","228","432","180","180","36","12"
"05.06.21 07:35:00","1272","9.8","97.1","107.8","24","684","456","108","0","0","0","0","0","0","0","0","60","276","432","336","120","48","0"
"05.06.21 07:30:00","1320","10.1","96.3","109.4","12","744","504","60","0","0","0","0","0","0","0","0","132","264","468","276","132","48","0"
"05.06.21 07:25:00","1296","10.3","96.6","107.8","36","648","468","132","12","0","0","0","0","0","0","0","48","336","456","300","144","12","0"
"05.06.21 07:20:00","1140","8.7","98.5","109.1","12","636","408","84","0","0","0","0","0","0","0","0","48","192","336","420","132","12","0"
"05.06.21 07:15:00","1008","8.2","96.4","109","12","552","348","72","24","0","0","0","0","0","0","0","48","300","312","216","84","36","12"
"05.06.21 07:10:00","1200","9.6","94.7","105.6","24","660","396","108","12","0","0","0","0","0","0","0","96","324","420","240","120","0","0"
"05.06.21 07:05:00","1164","9.1","97.1","109.9","36","600","456","48","24","0","0","0","0","0","0","0","24","324","420","216","156","24","0"
"05.06.21 07:00:00","1188","9.6","97.3","109.1","12","612","420","132","0","0","0","0","0","0","0","0","48","240","492","240","132","36","0"
"05.06.21 06:55:00","960","7.7","97.3","112.6","12","456","348","144","0","0","0","0","0","0","0","0","72","252","312","132","144","36","12"
"05.06.21 06:50:00","1044","8","98.8","108.8","0","624","348","60","12","0","0","0","0","0","0","0","72","144","372","336","60","48","12"
"05.06.21 06:45:00","1140","8.9","98","109.4","12","612","432","72","12","0","0","0","0","0","0","0","36","228","432","336","60","36","12"
"05.06.21 06:40:00","1080","7.9","99.5","110.2","60","600","360","48","12","0","0","0","0","0","0","0","12","144","444","312","144","24","0"
"05.06.21 06:35:00","1056","8.2","95.5","107.4","48","612","336","36","24","0","0","0","0","0","0","12","96","192","372","288","96","0","0"
"05.06.21 06:30:00","1056","8.2","98.4","111.6","12","504","456","84","0","0","0","0","0","0","0","0","36","216","372","204","204","24","0"
"05.06.21 06:25:00","1116","8.4","97.7","108.6","24","684","336","72","0","0","0","0","0","0","0","12","12","216","432","300","120","24","0"
"05.06.21 06:20:00","996","8","98.7","113.7","12","516","348","96","24","0","0","0","0","0","0","0","84","156","300","228","156","72","0"
"05.06.21 06:15:00","972","7","98.9","107.3","0","624","324","24","0","0","0","0","0","0","0","12","24","96","408","324","72","36","0"
"05.06.21 06:10:00","960","7.2","102.6","114.2","12","468","408","60","12","0","0","0","0","0","0","0","24","156","252","312","120","60","24"
"05.06.21 06:05:00","852","6.7","100.2","111.8","0","420","324","96","12","0","0","0","0","0","0","0","12","108","336","216","156","24","0"
"05.06.21 06:00:00","816","7.4","96.1","108.6","0","336","276","156","36","0","0","0","0","0","0","0","12","300","204","192","84","24","0"
"05.06.21 05:55:00","888","6.8","99.2","110.2","24","480","300","60","24","0","0","0","0","0","0","0","12","132","336","276","120","12","0"
"05.06.21 05:50:00","756","6.1","96.9","108.8","0","384","288","84","0","0","0","0","0","0","0","0","36","204","216","204","72","24","0"
"05.06.21 05:45:00","768","5.6","100","109.9","0","444","300","24","0","0","0","0","0","0","0","0","24","96","336","180","96","24","0"
"05.06.21 05:40:00","720","5.5","100.1","111.5","12","396","192","120","0","0","0","0","0","0","0","0","0","168","192","204","144","12","0"
"05.06.21 05:35:00","780","6.1","99.9","111","12","372","288","108","0","0","0","0","0","0","0","0","12","132","264","204","132","36","0"
"05.06.21 05:30:00","744","5.9","97.9","109.8","0","372","324","48","0","0","0","0","0","0","0","0","48","192","144","276","60","24","0"
"05.06.21 05:25:00","648","4.6","102.7","114.2","0","480","156","0","12","0","0","0","0","0","0","0","12","48","192","252","96","48","0"
"05.06.21 05:20:00","696","5.1","99.9","111.4","12","420","228","36","0","0","0","0","0","0","0","0","0","84","324","180","96","12","0"
"05.06.21 05:15:00","504","3.9","97.9","111","0","288","180","24","12","0","0","0","0","0","0","12","0","120","168","120","84","0","0"
"05.06.21 05:10:00","612","4.6","99.5","112.6","0","288","276","48","0","0","0","0","0","0","0","12","0","96","252","120","108","24","0"
"05.06.21 05:05:00","696","5","102","112.1","12","396","240","48","0","0","0","0","0","0","0","0","24","72","216","240","96","48","0"
"05.06.21 05:00:00","552","4.1","99.6","112.6","0","276","264","12","0","0","0","0","0","0","0","0","12","96","204","120","120","0","0"
"05.06.21 04:55:00","516","4","101","111","0","240","228","48","0","0","0","0","0","0","0","12","0","24","216","180","72","12","0"
"05.06.21 04:50:00","588","4.2","105.5","115","0","348","204","24","12","0","0","0","0","0","0","0","12","24","168","168","156","36","24"
"05.06.21 04:45:00","528","4.2","99.6","111.8","0","216","240","72","0","0","0","0","0","0","0","0","0","120","216","84","72","36","0"
"05.06.21 04:40:00","564","4","101.8","115.8","12","288","252","0","12","0","0","0","0","0","0","0","12","72","204","144","108","12","0"
"05.06.21 04:35:00","420","3.4","95.3","106.2","0","192","192","36","0","0","0","0","0","0","0","0","48","132","72","108","36","24","0"
"05.06.21 04:30:00","504","3.6","102.1","117.4","0","264","228","12","0","0","0","0","0","0","0","0","0","132","96","108","144","24","0"
"05.06.21 04:25:00","456","3.3","103.2","116.9","12","216","192","36","0","0","0","0","0","0","0","0","24","48","84","156","96","48","0"
"05.06.21 04:20:00","396","2.9","101.6","114.2","0","168","180","48","0","0","0","0","0","0","0","0","0","84","96","108","72","36","0"
"05.06.21 04:15:00","444","3.1","103.3","116.6","12","276","132","24","0","0","0","0","0","0","0","0","0","60","84","168","84","48","0"
"05.06.21 04:10:00","384","2.8","101","112.6","0","228","144","12","0","0","0","0","0","0","0","0","0","60","156","96","48","24","0"
"05.06.21 04:05:00","372","2.6","103.7","112.6","0","216","144","12","0","0","0","0","0","0","0","0","0","24","120","108","108","12","0"
"05.06.21 04:00:00","372","3.2","96.5","107.8","0","168","132","60","12","0","0","0","0","0","0","0","36","108","72","96","48","12","0"
"05.06.21 03:55:00","408","3","105.2","118.2","0","204","168","36","0","0","0","0","0","0","0","0","0","36","96","120","108","36","12"
"05.06.21 03:50:00","372","3.1","102.4","117.4","0","204","96","60","12","0","0","0","0","0","0","0","36","36","48","132","72","48","0"
"05.06.21 03:45:00","360","2.9","101.1","113.4","0","204","108","36","0","0","0","0","0","0","0","0","24","48","72","132","72","12","0"
"05.06.21 03:40:00","444","3.6","100","107.8","12","168","216","36","12","0","0","0","0","0","0","12","12","48","120","180","60","12","0"
"05.06.21 03:35:00","360","2.6","101.6","115.8","0","204","132","24","0","0","0","0","0","0","0","0","0","48","108","84","96","24","0"
"05.06.21 03:30:00","312","2.5","99.5","115.8","0","144","132","36","0","0","0","0","0","0","0","12","12","84","24","84","72","24","0"
"05.06.21 03:25:00","324","2.4","101.9","118.2","0","168","144","12","0","0","0","0","0","0","0","0","12","36","120","24","108","24","0"
"05.06.21 03:20:00","360","2.7","99.3","115.8","0","204","120","36","0","0","0","0","0","0","0","0","12","84","108","84","36","36","0"
"05.06.21 03:15:00","456","3.6","96.6","107.8","12","240","168","36","0","0","0","0","0","0","0","0","24","84","168","120","48","12","0"
"05.06.21 03:10:00","384","2.6","106.9","117.4","0","216","168","0","0","0","0","0","0","0","0","0","12","24","48","144","108","48","0"
"05.06.21 03:05:00","384","2.9","99.2","111","0","192","180","12","0","0","0","0","0","0","0","0","12","84","120","84","60","24","0"
"05.06.21 03:00:00","324","2.6","98.6","114.2","0","168","96","60","0","0","0","0","0","0","0","0","24","72","96","72","60","0","0"
"05.06.21 02:55:00","468","3.5","100.8","115.8","0","324","96","48","0","0","0","0","0","0","0","12","24","60","156","108","60","36","12"
"05.06.21 02:50:00","324","2.3","103","115","0","216","96","12","0","0","0","0","0","0","0","0","24","12","72","96","108","12","0"
"05.06.21 02:45:00","432","3.1","102.1","117.4","0","264","132","36","0","0","0","0","0","0","0","0","36","72","36","156","120","12","0"
"05.06.21 02:40:00","420","3.2","99.1","111","0","216","144","60","0","0","0","0","0","0","0","0","36","24","168","132","48","12","0"
"05.06.21 02:35:00","444","3.3","102","113.8","0","252","168","12","12","0","0","0","0","0","0","0","0","108","96","108","108","12","0"
"05.06.21 02:30:00","408","3.2","102.7","114.2","0","192","168","36","12","0","0","0","0","0","0","0","12","48","120","96","108","12","12"
"05.06.21 02:25:00","432","3.1","100.8","114.2","0","312","108","12","0","0","0","0","0","0","0","0","0","108","96","120","84","24","0"
"05.06.21 02:20:00","444","3.4","98.3","114.8","0","252","168","12","12","0","0","0","0","0","0","12","48","60","120","120","60","12","12"
"05.06.21 02:15:00","504","3.5","102.5","116.6","24","288","168","24","0","0","0","0","0","0","0","12","12","72","96","144","144","12","0"
"05.06.21 02:10:00","444","3.2","101.8","115.3","0","348","60","36","0","0","0","0","0","0","0","0","24","48","144","96","84","48","0"
"05.06.21 02:05:00","408","2.8","103.3","115.8","24","216","156","12","0","0","0","0","0","0","0","0","12","48","132","84","84","48","0"
"05.06.21 02:00:00","528","4","101.6","114.8","0","252","216","60","0","0","0","0","0","0","0","0","12","72","168","156","96","24","0"
"05.06.21 01:55:00","444","3.3","101.7","113.4","0","288","120","36","0","0","0","0","0","0","0","0","12","72","84","168","96","12","0"
"05.06.21 01:50:00","540","3.8","100","111","0","408","120","12","0","0","0","0","0","0","0","0","12","84","180","156","96","0","12"
"05.06.21 01:45:00","480","3.6","97","112.6","12","324","120","24","0","0","0","0","0","0","0","0","60","72","156","96","60","36","0"
"05.06.21 01:40:00","552","4.1","99.3","111.8","0","324","192","24","12","0","0","0","0","0","0","0","72","36","156","180","84","12","12"
"05.06.21 01:35:00","468","3.4","100.2","112.6","0","324","132","12","0","0","0","0","0","0","0","0","12","36","204","120","84","12","0"
"05.06.21 01:30:00","504","3.7","101.2","112.6","0","276","192","36","0","0","0","0","0","0","0","0","0","96","144","144","96","24","0"
"05.06.21 01:25:00","492","3.7","98.8","112.6","12","252","180","48","0","0","0","0","0","0","0","0","36","72","192","108","36","48","0"
"05.06.21 01:20:00","636","4.7","100","115","12","372","204","48","0","0","0","0","0","0","0","12","12","144","168","120","120","60","0"
"05.06.21 01:15:00","492","3.5","100.8","116.6","0","360","132","0","0","0","0","0","0","0","0","0","12","96","168","84","72","60","0"
"05.06.21 01:10:00","480","3.8","96.7","111","0","300","156","12","12","0","0","0","0","0","0","0","36","132","132","108","48","12","12"
"05.06.21 01:05:00","588","4.4","102.5","115.8","0","324","216","48","0","0","0","0","0","0","0","0","0","120","132","180","120","36","0"
"05.06.21 01:00:00","636","4.7","101","113.1","0","360","228","48","0","0","0","0","0","0","0","0","36","60","204","216","72","36","12"
"05.06.21 00:55:00","672","4.7","101.7","117.4","0","480","144","48","0","0","0","0","0","0","0","0","48","60","180","228","84","72","0"
"05.06.21 00:50:00","600","4.4","99.1","114.2","24","372","156","36","12","0","0","0","0","0","0","0","48","48","252","120","108","24","0"
"05.06.21 00:45:00","552","4.1","101.4","117.4","0","348","132","72","0","0","0","0","0","0","0","0","48","72","156","96","132","36","12"
"05.06.21 00:40:00","612","4.8","95.3","109.8","0","384","192","36","0","0","0","0","0","0","0","0","48","156","180","156","72","0","0"
"05.06.21 00:35:00","576","4.5","100.4","112.6","0","324","168","72","12","0","0","0","0","0","0","0","12","84","180","180","96","24","0"
"05.06.21 00:30:00","672","4.8","101.4","110.5","12","396","252","12","0","0","0","0","0","0","0","0","36","36","204","288","84","24","0"
"05.06.21 00:25:00","696","5.2","102.3","111","12","396","240","36","12","0","0","0","0","0","0","0","36","84","192","192","120","48","12"
"05.06.21 00:20:00","708","5.2","102.5","116.2","0","372","288","48","0","0","0","0","0","0","0","12","36","84","120","252","156","24","24"
"05.06.21 00:15:00","792","5.8","98.8","110.7","24","552","168","36","12","0","0","0","0","0","0","0","24","132","288","204","132","12","0"
"05.06.21 00:10:00","900","6.9","98.9","114.8","24","492","288","96","0","0","0","0","0","0","0","0","108","132","216","264","120","60","0"
"05.06.21 00:05:00","744","5.8","98","112.2","0","384","336","12","12","0","0","0","0","0","0","0","48","144","252","156","108","36","0"
"05.06.21 00:00:00","816","6.1","100.2","112.3","12","504","228","72","0","0","0","0","0","0","0","12","48","96","240","252","132","36","0"
"04.06.21 23:55:00","720","5.4","98.9","113.1","0","420","252","48","0","0","0","0","0","0","0","12","12","180","168","192","96","60","0"
"04.06.21 23:50:00","732","5.5","97.2","109.4","60","396","216","36","24","0","0","0","0","0","0","0","60","144","204","216","84","24","0"
"04.06.21 23:45:00","732","5.6","97.4","113.7","12","456","216","36","12","0","0","0","0","0","0","0","48","192","168","180","96","48","0"
"04.06.21 23:40:00","816","5.8","98.8","111.5","12","564","228","12","0","0","0","0","0","0","0","0","12","132","372","156","120","24","0"
"04.06.21 23:35:00","900","6.7","102.4","115","12","540","288","48","12","0","0","0","0","0","12","12","60","84","228","252","156","84","0"
"04.06.21 23:30:00","876","6.9","96.7","110.2","24","456","264","132","0","0","0","0","0","0","0","0","36","228","276","204","120","12","0"
"04.06.21 23:25:00","924","7.6","93","109","12","576","252","72","0","0","0","0","0","0","0","0","96","372","192","156","96","12","0"
"04.06.21 23:20:00","984","7.3","96","106.2","48","600","276","48","12","0","0","0","0","0","0","12","48","168","384","312","48","12","0"
"04.06.21 23:15:00","1212","8.8","97.4","111","48","792","360","12","0","0","0","0","0","0","0","12","84","300","312","312","120","48","12"
"04.06.21 23:10:00","1008","7.9","97.5","113.1","12","528","384","72","12","0","0","0","0","0","0","0","96","228","240","240","156","48","0"
"04.06.21 23:05:00","924","7","97.4","112.1","48","564","240","48","24","0","0","0","0","0","0","12","72","192","264","204","132","36","12"
"04.06.21 23:00:00","1056","8.1","97.2","109.4","0","672","312","72","0","0","0","0","0","0","0","12","36","264","312","276","120","36","0"
"04.06.21 22:55:00","1020","7.6","99.8","115.8","48","528","336","96","12","0","0","0","0","0","0","0","24","180","420","156","168","36","36"
"04.06.21 22:50:00","1044","8.2","94.6","108.2","48","612","348","12","24","0","0","0","0","0","12","36","144","216","228","288","84","24","0"
"04.06.21 22:45:00","1116","8.6","96.1","106.2","24","600","420","60","12","0","0","0","0","0","0","0","72","240","384","312","108","0","0"
"04.06.21 22:40:00","1200","9.5","94.7","104.6","24","732","348","72","24","0","0","0","0","0","0","12","60","360","396","264","84","24","0"
"04.06.21 22:35:00","1020","8.7","91.7","104.6","12","612","324","36","24","0","0","0","0","0","0","12","192","312","264","132","60","48","0"
"04.06.21 22:30:00","1020","7.8","95.9","109.4","12","660","288","48","12","0","0","0","0","0","0","0","72","348","204","240","120","12","24"
"04.06.21 22:25:00","1020","7.8","95.4","107.8","12","696","228","84","0","0","0","0","0","0","0","12","156","216","240","276","60","48","0"
"04.06.21 22:20:00","1188","9.7","91.3","100.9","24","696","360","96","12","0","0","0","0","0","0","0","132","468","396","108","84","0","0"
"04.06.21 22:15:00","1020","7.7","97.4","108.6","0","684","252","60","12","0","0","0","0","0","0","0","24","264","384","228","72","36","12"
"04.06.21 22:10:00","1008","7.3","100.2","112.6","12","708","240","48","0","0","0","0","0","0","0","0","24","180","300","276","216","12","0"
"04.06.21 22:05:00","1044","7.9","98.1","114.5","12","696","288","36","12","0","0","0","0","0","0","0","120","228","252","168","192","48","36"
"04.06.21 22:00:00","1068","8.1","96.8","107","48","576","372","72","0","0","0","0","0","0","0","12","72","228","336","288","84","36","0"
"04.06.21 21:55:00","1176","9.3","94.6","106.6","48","684","360","60","12","0","0","0","0","0","0","24","120","264","312","336","108","12","0"
"04.06.21 21:50:00","1140","8.7","95.8","109.4","24","684","348","72","12","0","0","0","0","0","0","0","84","348","324","240","108","36","0"
"04.06.21 21:45:00","1164","9.6","90.3","103.4","24","744","312","84","0","0","0","0","0","0","0","36","240","252","396","156","72","12","0"
"04.06.21 21:40:00","1068","8.3","94.8","105.1","0","660","360","36","12","0","0","0","0","0","0","12","12","336","396","240","48","24","0"
"04.06.21 21:35:00","1044","8.2","94.6","108.9","24","432","504","84","0","0","0","0","0","0","12","0","84","300","324","192","96","24","12"
"04.06.21 19:20:00","1176","9.7","95.7","105.9","0","624","348","204","0","0","0","0","0","0","0","0","84","276","444","288","72","12","0"
"04.06.21 19:15:00","1080","8.4","98.4","112.9","24","540","456","48","12","0","0","0","0","0","0","12","72","180","324","276","168","48","0"
"04.06.21 19:10:00","1056","8.1","98.2","112.6","72","456","444","72","12","0","0","0","0","0","0","0","96","168","300","252","228","12","0"
"04.06.21 19:05:00","1212","9.5","96.7","106.2","48","552","504","96","12","0","0","0","0","0","0","0","36","276","528","276","60","36","0"
"04.06.21 19:00:00","1092","8.2","99.6","111.4","60","564","384","72","12","0","0","0","0","0","0","24","84","96","288","384","168","48","0"
"04.06.21 18:55:00","1056","8.5","97.8","112.6","36","444","432","132","12","0","0","0","0","0","0","12","48","252","252","276","192","24","0"
"04.06.21 18:50:00","972","7.1","100.1","113","48","516","360","48","0","0","0","0","0","0","0","0","48","156","288","288","144","36","12"
"04.06.21 18:45:00","972","6.6","106.5","118.6","36","600","276","60","0","0","0","0","0","0","0","0","12","72","180","348","240","120","0"
"04.06.21 18:40:00","936","9.9","84.4","111.5","12","408","408","108","0","0","0","0","84","108","24","60","96","60","144","192","108","60","0"
"04.06.21 18:35:00","888","38.3","20.8","28.9","132","240","372","108","24","36","420","336","96","0","0","0","0","0","0","0","0","0","0"
"04.06.21 18:30:00","792","43.6","23","29.6","120","144","324","168","0","24","216","444","108","0","0","0","0","0","0","0","0","0","0"
"04.06.21 18:25:00","780","31.9","24.2","31.1","48","96","468","120","36","60","132","396","192","0","0","0","0","0","0","0","0","0","0"
"04.06.21 18:20:00","972","43.6","33.6","44.2","72","228","408","192","36","48","108","132","312","372","0","0","0","0","0","0","0","0","0"
"04.06.21 18:15:00","1104","38.1","28.8","33.4","72","192","516","252","48","0","24","636","432","12","0","0","0","0","0","0","0","0","0"
"04.06.21 18:10:00","468","41.5","23","30.5","36","60","228","60","48","24","120","228","84","0","12","0","0","0","0","0","0","0","0"
"04.06.21 18:05:00","1200","35.1","36.3","45.3","24","216","672","240","36","0","84","180","456","444","36","0","0","0","0","0","0","0","0"
"04.06.21 18:00:00","768","46.8","22.9","28.1","36","108","384","180","24","12","264","432","24","36","0","0","0","0","0","0","0","0","0"
"04.06.21 17:55:00","1188","29.2","32.6","42.4","156","300","612","120","0","0","168","336","360","288","36","0","0","0","0","0","0","0","0"
"04.06.21 17:50:00","768","37.5","25.7","41.8","132","240","288","60","12","108","168","216","144","132","0","0","0","0","0","0","0","0","0"
"04.06.21 17:45:00","1080","35.6","27.4","38.2","240","216","384","180","48","12","312","360","300","96","0","0","0","0","0","0","0","0","0"
"04.06.21 17:40:00","996","43.7","23.3","29.8","240","252","312","156","24","24","228","612","132","0","0","0","0","0","0","0","0","0","0"
"04.06.21 17:35:00","984","30.2","30.4","38.2","132","228","444","144","24","24","96","288","468","108","0","0","0","0","0","0","0","0","0"
"04.06.21 17:30:00","948","35.3","26.9","33.3","156","252","384","108","24","12","120","504","312","0","0","0","0","0","0","0","0","0","0"
"04.06.21 17:25:00","840","37.2","23.9","31.6","180","168","336","84","60","72","144","432","192","0","0","0","0","0","0","0","0","0","0"
"04.06.21 17:20:00","960","29.2","28.1","33.8","120","252","420","120","24","0","96","504","348","12","0","0","0","0","0","0","0","0","0"
"04.06.21 17:15:00","792","39.2","22.4","32.5","192","180","300","96","12","84","252","216","240","0","0","0","0","0","0","0","0","0","0"
"04.06.21 17:10:00","1212","28.6","37.6","49.8","156","156","648","228","12","0","72","192","504","276","156","12","0","0","0","0","0","0","0"
"04.06.21 17:05:00","960","49.7","28.7","35.2","96","168","456","180","36","36","108","228","588","0","0","0","0","0","0","0","0","0","0"
"04.06.21 17:00:00","936","47.1","25.9","35.7","36","96","504","192","72","12","228","372","276","48","0","0","0","0","0","0","0","0","0"
"04.06.21 16:55:00","936","27","35.2","45.8","84","156","408","204","48","0","72","192","420","204","24","24","0","0","0","0","0","0","0"
"04.06.21 16:50:00","756","55.8","22.5","32.1","12","108","324","156","84","12","336","264","144","0","0","0","0","0","0","0","0","0","0"
"04.06.21 16:45:00","720","55.5","23.7","31.7","36","96","360","120","60","72","180","216","252","0","0","0","0","0","0","0","0","0","0"
"04.06.21 16:40:00","936","46.1","39.1","51.5","24","144","516","180","60","0","72","132","252","288","156","36","0","0","0","0","0","0","0"
"04.06.21 16:35:00","1008","43","28.9","40.2","84","120","552","180","36","24","96","432","312","144","0","0","0","0","0","0","0","0","0"
"04.06.21 16:30:00","1296","38.2","44.8","58.6","96","228","732","180","36","12","96","120","156","324","444","132","12","0","0","0","0","0","0"
"04.06.21 16:25:00","780","39.9","35.5","47.4","36","132","420","108","48","0","156","108","120","336","60","0","0","0","0","0","0","0","0"
"04.06.21 16:20:00","864","39.9","28.6","40.2","24","108","444","204","60","0","156","360","204","144","0","0","0","0","0","0","0","0","0"
"04.06.21 16:15:00","948","32.8","30.3","38.3","24","168","492","216","48","12","132","252","456","96","0","0","0","0","0","0","0","0","0"
"04.06.21 16:10:00","1164","40","31.9","43.8","84","216","576","180","84","36","72","384","396","264","12","0","0","0","0","0","0","0","0"
"04.06.21 16:05:00","984","26.4","33.1","41.5","60","228","420","240","24","12","48","252","456","192","24","0","0","0","0","0","0","0","0"
"04.06.21 16:00:00","864","36.2","28.2","39","96","84","432","180","48","48","240","120","360","72","24","0","0","0","0","0","0","0","0"
"04.06.21 15:55:00","960","35.1","41.5","53.7","48","156","576","84","72","12","84","132","108","324","300","0","0","0","0","0","0","0","0"
"04.06.21 15:50:00","972","34.3","29.3","35.1","24","96","492","228","120","0","60","444","468","0","0","0","0","0","0","0","0","0","0"
"04.06.21 15:45:00","684","45.2","22.3","30.5","48","96","300","192","24","60","216","288","120","0","0","0","0","0","0","0","0","0","0"
"04.06.21 15:40:00","1128","40.6","29.2","36.5","48","228","420","312","84","12","84","516","504","12","0","0","0","0","0","0","0","0","0"
"04.06.21 15:35:00","1104","19","63.9","77.6","60","204","660","120","36","0","36","12","24","60","264","264","312","108","24","0","0","0","0"
"04.06.21 15:30:00","1560","27.1","50.2","61.4","144","312","756","276","72","0","0","12","396","276","552","288","24","0","0","12","0","0","0"
"04.06.21 15:25:00","1080","32.4","31.1","37.8","48","216","552","192","48","12","60","312","612","84","0","0","0","0","0","0","0","0","0"
"04.06.21 15:20:00","960","50.4","28.7","34.6","60","96","504","216","60","24","36","432","468","0","0","0","0","0","0","0","0","0","0"
"04.06.21 15:15:00","804","46.5","23.4","31","108","156","336","132","24","36","204","396","168","0","0","0","0","0","0","0","0","0","0"
"04.06.21 15:10:00","768","39.7","28","40.2","60","156","252","204","36","24","252","228","144","48","48","24","0","0","0","0","0","0","0"
"04.06.21 15:05:00","1248","24","50.7","63","72","144","720","264","48","0","96","36","120","276","384","300","24","12","0","0","0","0","0"
"04.06.21 15:00:00","660","38.6","31.7","45","60","132","252","144","24","36","72","156","228","132","36","0","0","0","0","0","0","0","0"
"04.06.21 14:55:00","1284","27","43.7","50.9","84","192","732","168","72","0","0","0","372","672","228","12","0","0","0","0","0","0","0"
"04.06.21 14:50:00","1116","33.8","37.6","49.8","48","288","540","192","0","24","24","252","336","312","156","12","0","0","0","0","0","0","0"
"04.06.21 14:45:00","1056","37.8","27.7","33.8","132","276","504","84","36","60","72","420","492","12","0","0","0","0","0","0","0","0","0"
"04.06.21 14:40:00","948","39.3","24","34.6","168","228","288","192","36","48","360","324","168","48","0","0","0","0","0","0","0","0","0"
"04.06.21 14:35:00","1032","33.7","26.5","39.9","264","216","372","120","48","36","276","348","204","168","0","0","0","0","0","0","0","0","0"
"04.06.21 14:30:00","1128","30.8","29.7","34.6","192","264","456","156","60","0","24","540","540","12","12","0","0","0","0","0","0","0","0"
"04.06.21 14:25:00","1068","31.3","28.3","36.2","240","312","324","156","0","0","180","444","336","72","36","0","0","0","0","0","0","0","0"
"04.06.21 14:20:00","972","38.9","20.4","27.1","240","276","300","72","84","12","552","336","72","0","0","0","0","0","0","0","0","0","0"
"04.06.21 14:15:00","912","37.5","18.7","25.3","216","228","336","96","36","12","564","324","12","0","0","0","0","0","0","0","0","0","0"
"04.06.21 14:10:00","936","38.9","17.4","21.3","264","252","288","108","24","36","672","228","0","0","0","0","0","0","0","0","0","0","0"
"04.06.21 14:05:00","780","34.7","15.7","18.6","216","252","240","36","36","48","696","24","0","0","12","0","0","0","0","0","0","0","0"
"04.06.21 14:00:00","936","41.4","23","31.5","168","228","348","108","60","36","324","372","180","24","0","0","0","0","0","0","0","0","0"
"04.06.21 13:55:00","984","37.8","23.4","29.9","156","264","336","204","12","60","240","528","156","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:50:00","732","34.7","19.1","23.7","156","156","300","72","36","48","348","324","12","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:45:00","552","53.7","15.7","20.9","72","96","132","168","24","72","360","120","0","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:40:00","756","36.4","22.4","28.9","84","120","252","192","96","12","264","396","84","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:35:00","804","31.6","20.6","27.7","264","240","168","96","36","72","264","396","72","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:30:00","804","35.8","19.3","28.3","192","240","300","48","24","108","312","324","60","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:25:00","828","39.8","16.6","20.6","252","300","156","72","24","60","624","132","12","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:20:00","660","38.9","22.4","28.4","132","168","216","84","24","24","156","432","48","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:15:00","660","34","15.9","22.5","192","108","228","108","12","96","396","168","0","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:10:00","648","51.7","18.7","29.7","108","108","288","120","12","192","144","240","72","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:05:00","504","44.9","15.5","22.5","96","72","156","108","48","84","300","120","0","0","0","0","0","0","0","0","0","0","0"
"04.06.21 13:00:00","804","37.2","28.4","35.4","96","108","408","120","48","36","84","276","336","72","0","0","0","0","0","0","0","0","0"
"04.06.21 12:55:00","852","33.1","25.8","34.3","132","276","228","192","0","12","180","372","276","12","0","0","0","0","0","0","0","0","0"
"04.06.21 12:50:00","720","41.7","22","30.5","84","192","300","120","0","108","168","300","144","0","0","0","0","0","0","0","0","0","0"
"04.06.21 12:45:00","780","33","24.2","32.5","120","168","336","120","24","72","144","312","252","0","0","0","0","0","0","0","0","0","0"
"04.06.21 12:40:00","744","50.1","20.4","26.5","144","120","276","120","36","36","300","372","36","0","0","0","0","0","0","0","0","0","0"
"04.06.21 12:35:00","864","39.3","31.8","41.6","24","156","372","216","84","24","132","120","348","228","12","0","0","0","0","0","0","0","0"
